orf_id,st1_200m.x,st1_400m.x,st1_50m.x,st1_90m.x,st1_120m.x,st1_300m.x,st3_40m.x,st3_60m.x,st3_120m.x,st3_150m.x,st3_200m.x,st3_250m.x,st3_300m.x,st3_400m.x,st3_500m.x,st3_550m.x,st3_600m.x,st3_800m.x,st5_20m.x,st5_80m.x,st5_120m.x,st5_200m.x,st5_50m.x,st5_300m.x,st5_400m.x,st5_500m.x,st5_600m.x,st6_40m.x,st6_80m.x,st6_200m.x,st8_40m.x,st8_70m.x,st8_200m.x,st9_40m.x,st9_70m.x,st9_380m.x,st12_40m.x,st12_120m.x,st12_300m.x,st12_1900m.x,contig_length,orf_length,kegg_hit,kegg_desc,kegg_pathway,KO,KO_desc,KO_pathway,EC,GO_terms,uniprot,KOG_id,KOG_desc,KOG_class,KOG_group,best_hit,best_hit_percent_identity,best_hit_annotation,best_hit_GOS_core_cluster,best_hit_species,best_hit_taxon_id,domain,group,group_reads,group_orfs,best_LPI,hits_top,hits_unique,best_tax_string,PFams,PFams_desc,TIGRFams,TIGRFams_desc,transporter_family,transporter_substrate,transporter_evidence,transmembrane_domains
contig_1623196_1_942_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629995434,0.608547751,0,0,0,0,0,0,0,0.382020321,0.785998767,0,0,0.463654674,0,0,0.406022479,0,0,0,0,0,1496,942,,,,,,,,,,,,,,CAMPEP_0186428990-CAMNT_0029230057,41,,,"Amphidinium carterae, Strain CCMP1314",2961,Eukaryota,Dinophyta,43183874,207602,1,3,1,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Amphidinium;Amphidinium carterae, Strain CCMP1314",,,,,,,NA,0
contig_1624307_1_519_+,0,0,0,0,0,0,0,0,0,0,0,0,0,10.90072388,0,9.551005783,0,10.36294158,0,0,0,1.970501378,0,2.128484118,2.753528725,0,6.908721281,0,0,0,0,0,0,0,0,0,0,0,0,0,519,519,,,,,,,,,,,,,,CAMPEP_0191034456-CAMNT_0034930401,44,,,Prorocentrum minimum CCMP1329,-311218,Eukaryota,Dinophyta,43183874,207602,0.9491,9,4,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Oxyrrhinaceae;Oxyrrhis;Oxyrrhis marina LB1974,,,,,,,NA,0
contig_1624338_1_867_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698364735,0,0,0,0,0,0,0,1758,867,,,,,,,,,,,,,,CAMPEP_0171085690-CAMNT_0011543277,48,,,Gambierdiscus australes,439317,Eukaryota,Dinophyta,43183874,207602,0.8387,4,4,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Alexandrium;Alexandrium andersonii, Strain CCMP2222",,,,,,,NA,0
contig_1624468_1_574_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.203369674,1.997393665,0,0,3.756598514,0,0,0,0,2.507757093,0.644957177,0,2.669557149,1.521821266,0,0,1.332659149,3.243501892,0,1.271773103,0,0,574,574,,,,,,,,,,,,,,CAMPEP_0200070890-CAMNT_0046003129,57,,,"Durinskia baltica, Strain CSIRO CS-38",400756,Eukaryota,Dinophyta,43183874,207602,0.862,51,21,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Alexandrium;Alexandrium temarense CCMP1771,,,,,,,NA,0
contig_1624576_1_1109_+,0,0,0.911540613,1.743648414,2.151243544,0,0,2.184129816,0.90444131,0,1.705951842,1.980536493,0,0,0,0,0,4.849744525,0.53512687,0.51690891,0,0,0.648117688,0,0,0,1.077735601,0.648986732,0.333819134,1.015995455,0.460572829,0.787669438,0.545971348,0,0.689762264,0,0.720372774,0.658248657,0,0,1110,1109,,,,,,,,,,,,,,CAMPEP_0190447636-CAMNT_0034206283,35,,,Oxyrrhis marina LB1974,-311155,Eukaryota,Dinophyta,43183874,207602,0.9314,3,3,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Oxyrrhinaceae;Oxyrrhis;Oxyrrhis marina,,,,,,,NA,0
contig_1624883_1029_2081_+,0,0,0,0,0,0,0,0,0,0,7.186706906,12.51518502,9.684177233,5.372721456,0,0,0,0,0,0,0,5.827294673,0.682585485,3.147245747,0,0,0,0,0,0,0,0,1.150013723,0,0,0,0,0,0,0,2327,1053,,,,,,,,,,,,,,CAMPEP_0200802928-CAMNT_0046962337,62,TIGR02169: SMC_prok_A: chromosome segregation protein SMC PF04582.7:  Reovirus sigma C capsid protein,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,1,9,1,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1625059_1_952_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623377835,0,0,0,0.755002642,0,0,0,0,0,0,0,0,0.458784352,0.636010741,0,0,0,0,0,0,0,952,952,,,,,,,,,,,,,,CAMPEP_0189802038-CAMNT_0033479241,33,,,Kryptoperidinium foliaceum CCMP1326,-311230,Eukaryota,Dinophyta,43183874,207602,0.9671,3,2,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Kryptoperidinium;Kryptoperidinium foliaceum CCMP1326,,,,,,,NA,0
contig_1625101_1_989_-,0,0,0,0,0,0,1.139322277,0,0,0,0,0,0,0,0,0,0,0,0.600056318,1.159255777,0.790840509,0,0.726756841,0,0,0,0,0.72773133,0.374322972,0,1.032912574,0,0,0,0,0,0,0.738117048,0,0,1138,989,vcn:VOLCADRAFT_98768,hypothetical protein,,,,,,,,,,,,CAMPEP_0200781238-CAMNT_0046936125,52,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,0.9877,16,3,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1625580_319_1089_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.570641311,0,0,0,0,0,0,0,2066,771,,,,,,,,,,,,,,CAMPEP_0199929122-CAMNT_0045848737,48,,,"Durinskia baltica, Strain CSIRO CS-38",400756,Eukaryota,Dinophyta,43183874,207602,0.9301,14,9,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Kryptoperidinium;Kryptoperidinium foliaceum CCMP1326,,,,,,,NA,0
contig_1625622_1_447_+,0,0,2.261517987,2.162982205,0,0,0,0,2.243904727,3.506397687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.630139824,0,0.805062959,0,0,1.142673977,0.97709777,0,0,0,0,1.787233571,0,0,0,1509,447,,,,,,,,,,,,,,CAMPEP_0197770248-CAMNT_0043365295,44,,,"Alexandrium andersonii, Strain CCMP2222",327968,Eukaryota,Dinophyta,43183874,207602,0.9044,22,13,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Kryptoperidinium;Kryptoperidinium foliaceum CCMP1326,,,,,,,NA,0
contig_1626819_1_780_-,0,0,0,0,0,0,1.44460222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.326713142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3464,780,,,,,,,,,,,,,,CAMPEP_0189941228-CAMNT_0033626017,58,,,Kryptoperidinium foliaceum CCMP1326,-311230,Eukaryota,Dinophyta,43183874,207602,0.921,49,14,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Scrippsiella;Scrippsiella hangoei SHTV5,,,,,,,NA,0
contig_1626892_1_832_-,0,0,1.215022284,0,0,0,0,0,0,0,2.273918982,0,0,0,0,0,0,0,0.713288099,0.689004786,0.940073635,1.22919497,0,0,1.717645924,0,0,0.865055632,0.444958437,1.354253558,0.613912581,0.524955172,0.727743059,3.922661623,0.459703336,4.47540886,0,0,0,0,1224,832,,,,,,,,,,,,,,CAMPEP_0186391990-CAMNT_0029189821,54,PF00092.23: von Willebrand factor type A domain PF13519.1:  von Willebrand factor type A domain,,Alexandrium temarense CCMP1771,2926,Eukaryota,Dinophyta,43183874,207602,0.9803,7,2,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Alexandrium;Alexandrium monilatum, Strain CCMP3105",PF00090||PF00092,Thrombospondin type 1 domain||von Willebrand factor type A domain,,,,,NA,0
contig_1627266_1_909_+,0,0,1.112099604,1.063644715,2.624564456,0,2.479185328,2.664686431,2.206876597,0,0,0,0,0,0,0,0,0,1.30573311,0,0,0,0.790717839,0,0,0,0,0.791778092,0.814533376,0.619768405,0.561908985,0.480487022,0.666097058,0,0.841525139,2.048151909,0.878870634,1.60615569,0,0,909,909,,,,,,,,0018298||0030076,,,,,,CAMPEP_0199542390-CAMNT_0045381171,72,PF02429.10: Peridinin-chlorophyll A binding protein PF13499.1:  EF-hand domain pair,,"Ceratium fusus, Strain PA161109",2916,Eukaryota,Dinophyta,43183874,207602,1,1,1,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Ceratium;Ceratium fusus, Strain PA161109",_GAP_||PF02429,_GAP_||Peridinin-chlorophyll A binding protein,,,,,NA,0
contig_1627340_1_720_-,0,0,0,0,0,0,1.564985738,0,0,2.176888564,0,0,0,0,0,0,0,0,1.648488052,0.796183308,0,0,0,0,0,0,0,0.999619841,1.542522581,1.564915222,0.709410094,2.426459463,0,0,1.593638232,0,0,1.013885779,0,0,720,720,,,,,,,,,,,,,,CAMPEP_0190447636-CAMNT_0034206283,37,,,Oxyrrhis marina LB1974,-311155,Eukaryota,Dinophyta,43183874,207602,0.8197,7,5,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Heterocapsa;Heterocapsa rotundata, Strain SCCAP K-0483",,,,,,,NA,0
contig_1627419_1_968_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371759445,0,0,0,0,0,0,0,0,0,0,0,0,1587,968,,,,,,,,,,,,,,CAMPEP_0186208894-CAMNT_0028975685,29,PF07692.6: Low iron-inducible periplasmic protein,,Alexandrium temarense CCMP1771,2926,Eukaryota,Dinophyta,43183874,207602,0.9507,2,2,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Alexandrium;Alexandrium temarense CCMP1771,_GAP_||PF07692,_GAP_||Low iron-inducible periplasmic protein,,,,,NA,0
contig_1627430_1_900_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636946646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424970195,0,0,0,0,0,1457,900,,,,,,,,,,,,,,CAMPEP_0189469868-CAMNT_0033101917,33,,,Karenia brevis Wilson,-311228,Eukaryota,Dinophyta,43183874,207602,0.9655,4,4,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karenia;Karenia brevis CCMP2229,,,,,,,NA,0
contig_1627482_1_986_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.805646142,1.162782924,1.586493436,0,2.915872274,0,0,0,0,2.919782091,1.877309429,0,3.108165929,2.21482101,0,0,1.939519146,0,0,0.740362841,0,0,986,986,,,,,,,,,,,,,,CAMPEP_0171085690-CAMNT_0011543277,38,,,Gambierdiscus australes,439317,Eukaryota,Dinophyta,43183874,207602,0.899,17,11,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Azadinium;Azadinium spinosum 3D9,,,,,,,NA,0
contig_1627503_1_1374_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523116824,0,0,0,0,0.523818257,0.269436259,0,0.371743281,0.317876786,0,0,0,0,0,0.531293858,0,0,1375,1374,,,,,,,,,,,,,,CAMPEP_0200762764-CAMNT_0046914609,43,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,0.989,9,2,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1627508_1026_1654_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572119464,0.588561875,0,0,0,1.925221702,0,0,0,0,0,0,0,1978,629,,,,,,,,,,,,,,CAMPEP_0200806304-CAMNT_0046966405,67,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,1,1,1,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1628952_1_919_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402835059,0.613024461,0,0,0.658848994,0,0,0,0,0,0,0,1546,919,,,,,,,,,,,,,,CAMPEP_0200827216-CAMNT_0046994013,67,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,1,2,1,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1629408_1_273_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31818001,1.356063807,0,1.870971677,1.599863382,0,0,1.401000644,0,0,0,0,0,741,273,,,,,,,,,,,,,,CAMPEP_0190620950-CAMNT_0034397899,68,,,Peridinium aciculiferum PAER_2,268820,Eukaryota,Dinophyta,43183874,207602,1,1,1,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Peridinium;Peridinium aciculiferum PAER_2,,,,,,,NA,0
contig_1629726_1_936_-,0,0,0,0,0,0,0,0,0,0,2.021261317,2.346597191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,936,,,,,,,,,,,,,,CAMPEP_0200866442-CAMNT_0047044073,77,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,1,7,1,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1630556_1_982_-,0,0,0,0,0,0,0,0,2.042821616,3.19217875,0,0,0,0,0,0,0,0,0.604333705,3.502557933,0,0,0,0,0,0,0,2.198756473,0.753982524,0,1.560413242,0.444768537,0.616580678,0,1.557935543,0,0,0.743378575,0,0,982,982,,,,,,,,,,,,,,CAMPEP_0189815418-CAMNT_0033493627,39,,,Kryptoperidinium foliaceum CCMP1326,-311230,Eukaryota,Dinophyta,43183874,207602,0.9507,2,2,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1630887_1_276_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.041193768,0,0,0,0,0,0,0,0,0,0,525,276,pti:PHATRDRAFT_23658,flavodoxin; K03839 flavodoxin I,,K03839,flavodoxin I,,,0010181||0016491,B7GCM3,,,,,CAMPEP_0188943172-CAMNT_0032434117,77,TIGR01752: flav_long: flavodoxin PF00258.20:  Flavodoxin PF12641.2:  Flavodoxin domain,,Karenia brevis CCMP2229,-311225,Eukaryota,Dinophyta,43183874,207602,0.9646,21,5,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karenia;Karenia brevis CCMP2229,PF00258,Flavodoxin,,,,,NA,0
contig_1631047_1_1655_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358583504,0.34637582,0,0,0,0,0,0,0,0.217439965,0,0,0,0,0,0,0,0,0,0,0,0,1817,1655,,,,,,,,,,,,,,CAMPEP_0190319486-CAMNT_0034055417,34,PF00092.23: von Willebrand factor type A domain PF00090.14:  Thrombospondin type 1 domain,,Oxyrrhis marina,2969,Eukaryota,Dinophyta,43183874,207602,0.9885,4,2,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Oxyrrhinaceae;Oxyrrhis;Oxyrrhis marina,_GAP_||PF00090||PF00092||PF00051,_GAP_||Thrombospondin type 1 domain||von Willebrand factor type A domain||Kringle domain,,,,,NA,0
contig_1631285_1_943_-,0,0,0,0,0,0,0,0,0,1.662099434,0,0,0,0,0,0,0,0,4.405291507,1.823707259,0,0,3.81104197,0,0,0,0,1.144845629,1.177747888,0,1.083298553,1.852651976,0,0,0.81118383,0,0,1.548245517,0,0,1289,943,,,,,,,,,,,,,,CAMPEP_0190395430-CAMNT_0034148819,44,TIGR02169: SMC_prok_A: chromosome segregation protein SMC,,Oxyrrhis marina LB1974,-311155,Eukaryota,Dinophyta,43183874,207602,0.9816,5,2,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Oxyrrhinaceae;Oxyrrhis;Oxyrrhis marina,,,,,,,NA,0
contig_1631309_1_520_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.82521919,0,0,0,5.528942428,0,0,0,0,11.76475659,2.847733996,2.166805692,14.73390196,1.679856551,1.164388895,0,0,0,0,0,0,0,750,520,,,,,,,,16020,,,,,,CAMPEP_0187616314-CAMNT_0030712845,66,PF01036.13: Bacteriorhodopsin-like protein,,Emiliania huxleyi 379,-311213,Eukaryota,Dinophyta,43183874,207602,0.8477,22,11,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Oxyrrhinaceae;Oxyrrhis;Oxyrrhis marina LB1974,PF01036,Bacteriorhodopsin-like protein,,,,,NA,4
contig_1631329_69_1052_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.039319324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759,984,,,,,,,,,,,,,,CAMPEP_0200826742-CAMNT_0046993359,41,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,1,7,1,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,1
contig_1631387_1_978_-,0,0,0,0,1.219697899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606805418,1.758441662,1.599470887,0,2.204792992,0,0,0,0,0.735916447,0.378533149,0,0.5222651,0.893175262,0,0,0.391076867,0,0,0,0,0,978,978,,,,,,,,,,,,,,CAMPEP_0197703076-CAMNT_0043286969,63,PF00504.16: Chlorophyll A-B binding protein,,Pelagodinium beii,43686,Eukaryota,Dinophyta,43183874,207602,0.9507,2,2,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Suessiales;Pelagodinium;Pelagodinium beii,PF00504,Chlorophyll A-B binding protein,,,,,NA,0
contig_1631542_1_1067_+,0,0,0,0,0,0,0,0,0.940042561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,1067,,,,,,,,,,,,,,CAMPEP_0179034598-CAMNT_0020730869,29,PF00092.23: von Willebrand factor type A domain PF13519.1:  von Willebrand factor type A domain,,Pyrodinium bahamense,73915,Eukaryota,Dinophyta,43183874,207602,0.931,10,5,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Alexandrium;Alexandrium margalefi, Strain AMGDE01CS-322",,,,,,,NA,0
contig_1631714_87_587_+,0,0,2.017761557,1.929846399,2.380967157,0,0,2.417365235,0,0,0,0,0,0,0,0,0,0,0,0,1.561160207,0,0,0,0,0,0,0,0.738932973,0,0,0.871781843,0,0,0.763419512,0,1.594597617,1.457081359,0,0,587,501,,,,,,,,,,,,,,CAMPEP_0186851154-CAMNT_0029747697,41,,,Azadinium spinosum 3D9,632150,Eukaryota,Dinophyta,43183874,207602,0.9467,6,2,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Azadinium;Azadinium spinosum 3D9,,,,,,,NA,3
contig_1632494_171_1049_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496885897,0,0,0.435123067,0,0,0,0,0,1578,879,,,,,,,,,,,,,,CAMPEP_0190457672-CAMNT_0034217637,24,,,Oxyrrhis marina LB1974,-311155,Eukaryota,Dinophyta,43183874,207602,1,1,1,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Oxyrrhinaceae;Oxyrrhis;Oxyrrhis marina LB1974,,,,,,,NA,1
contig_1632496_948_1850_-,0,0,2.23897794,0,1.321001711,0,0,0,0,0,0,0,0,0,9.324399034,0,0,0,0.657204539,0,0,0,0,0,0,0,0,0,0,0,0.5656426,0.967359254,0.670522952,3.614235294,0,0,1.769420612,0,0,0,2054,903,tet:TTHERM_00066940,Pyridine nucleotide-disulphide oxidoreductase family protein,,,,,,0016491||0050660||0055114,,,,,,CAMPEP_0192593054-CAMNT_0036803013,71,TIGR03169: Nterm_to_SelD: pyridine nucleotide-disulfide oxidoreductase family protein PF00070.22:  Pyridine nucleotide-disulphide oxidoreductase PF07992.9:  Pyridine nucleotide-disulphide oxidoreductase,,Symbiodinium sp Mp,230996,Eukaryota,Dinophyta,43183874,207602,0.836,50,26,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Suessiales;Symbiodinium;Symbiodinium, Strain CCMP421",_GAP_||PF00070||_GAP_,_GAP_||Pyridine nucleotide-disulphide oxidoreductase||_GAP_,,,,,NA,0
contig_1632757_1_561_+,0,0,0,0,0,0,0,0,0,0,3.372371823,3.915178201,0,0,0,0,0,0,0,0,0,1.822977211,0,0,0,0,0,0,0,0,0,0,1.079290954,0,0,0,0,0,0,0,561,561,,,,,,,,,,,,,,CAMPEP_0200765902-CAMNT_0046918347,60,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,1,13,1,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1633432_376_998_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952577365,0,0,0,1.153711903,0,0,0,0,0.577629442,0.594230208,0,0,1.402127458,0,0,0.61392163,0,0,0,0,0,999,623,,,,,,,,,,,,,,CAMPEP_0188851624-CAMNT_0032324189,34,,,Karenia brevis CCMP2229,-311225,Eukaryota,Dinophyta,43183874,207602,0.9524,4,4,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karenia;Karenia brevis CCMP2229,,,,,,,NA,0
contig_1633772_101_572_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784333516,0,0,0,0,0,0,0,0,0,0,0,572,472,,,,,,,,0018298||0030076,,,,,,CAMPEP_0199826652-CAMNT_0045719153,60,PF02429.10: Peridinin-chlorophyll A binding protein,,"Pseudo-nitzschia fraudulenta, Strain WWA7",183588,Eukaryota,Dinophyta,43183874,207602,0.8947,6,2,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Azadinium;Azadinium spinosum 3D9,_GAP_||PF02429,_GAP_||Peridinin-chlorophyll A binding protein,,,,,NA,2
contig_1634056_151_796_+,0,0,0,0,1.846539544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.581347578,1.352206512,0,0,1.776191219,0,0,0,0,0,796,646,,,,,,,,,,,,,,CAMPEP_0200690964-CAMNT_0046818555,39,,,"Alexandrium monilatum, Strain CCMP3105",311494,Eukaryota,Dinophyta,43183874,207602,0.8915,10,9,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Alexandrium;Alexandrium temarense CCMP1771,,,,,,,NA,0
contig_1635952_17_934_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.292931805,0.624457496,0,0,0,0,0,0,0,0,0.806547755,0,0.556400074,0,0,0,0.416637446,0,0,0,0,0,2015,918,,,,,,,,0003676||0005524,,KOG0326,ATP-dependent RNA helicase,RNA processing and modification ,INFORMATION STORAGE AND PROCESSING,CAMPEP_0204543354-CAMNT_0051550077,75,"TIGR04121: DEXH_lig_assoc: DEXH box helicase, DNA ligase-associated PF00270.24:  DEAD/DEAH box helicase PF00271.26:  Helicase conserved C-terminal domain",,"Alexandrium margalefi, Strain AMGDE01CS-322",109239,Eukaryota,Dinophyta,43183874,207602,0.8667,45,34,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Amphidinium;Amphidinium carterae, Strain CCMP1314",_GAP_||PF00270||_GAP_,_GAP_||DEAD/DEAH box helicase||_GAP_,,,,,NA,0
contig_1636206_1_419_-,0,0,0,0,0,0,0,0,0,0,4.515275877,5.242040502,6.084390587,0,0,0,9.901952741,0,0,0,0,4.881576205,0,2.636475553,0,0,0,0,0,1.344557231,0,0,1.445064977,0,1.825647616,4.443365358,0,0,0,7.287120229,686,419,,,,,,,,,,,,,,CAMPEP_0200823196-CAMNT_0046988251,73,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,0.9354,6,5,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Scrippsiella;Scrippsiella hangoei SHTV5,,,,,,,NA,0
contig_1636284_1_335_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.711199945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.141710972,0,2.384756436,0,0,0,584,335,,,,,,,,,,,,,,CAMPEP_0200829208-CAMNT_0046996705,64,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,1,2,1,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_1637220_1_610_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972878195,0,0,0,0,0,0,0,0,0,0.60689413,0,0,0,0,0,0.627005206,0,0,0,0,0,610,610,,,,,,,,0005215||0006810||0016020,,,,,,CAMPEP_0195061756-CAMNT_0040092355,60,TIGR00861: MIP: MIP family channel proteins PF00230.15:  Major intrinsic protein,,Heterocapsa triquetra,66468,Eukaryota,Dinophyta,43183874,207602,0.9847,3,2,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Heterocapsa;Heterocapsa triquetra,PF00230,Major intrinsic protein,,,MIP,,2,5
